;title;publish_date;views_cnt;paragraph_cnt;images_cnt;strong_cnt;quote_cnt;list_cnt;list_items_cnt;url;r_flesch_grade;r_flesch_easy;r_liau;r_smog;r_auto;r_lix;level
287;Планета Политех;2019-04-12;999;15;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/planet-polytech/;12.66945034965035;20.682426573426568;11.82284715284716;21.597761832728704;13.161224385614382;76.46355644355644;university
288;Ректор СПбПУ выступил с докладом на V Международном арктическом форуме «Арктика – территория диалога»;2019-04-10;1044;15;7;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/rector-spbpu-report-international-forum-arctic-territory-dialogue/;15.770443556063203;1.1555787169236567;16.473177405119152;25.572212547765787;18.87337113857017;87.1759687105204;postgraduate
289;Анализ активности мозга лабораторных мышей поможет в лечении болезни Альцгеймера;2019-04-09;595;8;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/analysis-brain-activity-laboratory-mice-treatment-alzheimer-disease/;13.664380952380949;3.3229047619047662;16.541428571428575;22.71411890443319;17.991571428571426;81.52380952380953;postgraduate
290;В Политехе обсудили тенденции развития цифровой экономики;2019-04-08;576;7;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/indusry-19/;21.33938737623762;-19.137636138613857;17.910594059405945;32.68451776876747;22.600172339108916;98.88923267326733;postgraduate
291;Стартап из Политеха отправится в Кремниевую долину;2019-03-25;561;7;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/startap-polytech-silicon-valley/;10.422286902286903;31.136351351351323;11.537117117117116;20.270492271265496;12.353410256410264;76.08593208593209;high
292;Современные контрольно-измерительные технологии в аэрокосмической промышленности обсудили в СПбПУ;2019-03-22;503;6;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/modern-instrumentation-technology-aerospace-industry-spbpu/;17.735821580094022;-9.714925467262958;17.751699346405225;28.37366501708421;20.729187077170046;95.61758972594886;postgraduate
293;Готовим научных лидеров: отбор в «Школу ключевых исследователей» для политехников открыт!;2019-03-21;701;8;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/selection-school-key-researchers-polytechnics-open/;15.206144578313253;9.89871772805509;13.334457831325302;24.51483657356878;15.607977624784859;82.38898450946644;mixed
294;Ученые Политеха в поисках первичной материи Вселенной;2019-03-15;474;10;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytechnic-scientists-search-primary-matter-universe/;11.485072463768116;24.910362318840583;11.814927536231885;19.472561958801375;12.808903381642509;78.6280193236715;mixed
295;Физики улучшили «зрение» беспилотников;2019-03-12;499;7;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/physicists-improved-vision-drones/;13.446362367948975;8.480465417580234;15.917591522157998;21.953824260648627;17.462256361703545;81.48036675303966;postgraduate
296;Президент Нидерландского физического общества профессор Рутенбек прочитал лекцию в Политехе;2019-03-05;543;11;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/professor-rutenbeck-president-netherlands-physical-society-lecture-polytech/;18.390761154855642;1.516972253468282;14.665275590551182;26.922010575707812;18.59019516310461;91.02549681289838;postgraduate
297;В России и Финляндии построят пешеходные мосты из древокомпозита ;2019-02-12;1014;6;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/pedestrian-bridges-wood-composite-russia-finland/;17.129195004803076;-7.521906820365018;18.30544668587897;27.632888415344276;21.145095965417866;89.41575408261286;postgraduate
298;Работа учёных СПбПУ попала на обложку одного из старейших научных журналов мира;2019-02-07;964;10;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/work-spbpu-scientists-cover-oldest-scientific-journals/;13.256688311688311;13.307532467532468;14.477142857142859;22.59060780014594;16.018523809523806;80.04329004329004;mixed
299;Политех и Ассоциация «Технет» проведут Акселератор технологических проектов TechNet Project;2019-02-06;653;11;1;0;0;2;13;https://www.spbstu.ru/media/news/nauka_i_innovatsii/technet-project-accelerator-19/;17.668788954635108;-13.604783037475329;18.53686390532544;27.348031675073816;21.286043786982248;90.28481262327416;postgraduate
300;Ученые Политеха наделят искусственный интеллект человеческим слухом;2019-01-28;552;11;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytechnic-scientists-artificial-intelligence-human-hearing/;16.143722653493302;-5.3465596330275105;17.378256880733943;25.2362493008815;19.659014290755117;88.8514467184192;postgraduate
301;Сотрудники Центра НТИ СПбПУ оптимизировали внедорожник BAIC;2019-01-23;496;9;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/csti-spbpu-optimized-baic-suv/;12.177173913043479;18.499130434782614;13.635686274509808;21.862680795314017;14.840630008525153;78.7685421994885;mixed
302;В Политехе разработали умную противопожарную сигнализацию;2019-01-17;624;7;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-smart-fire-alarm/;12.926036443148686;10.723090379008767;14.28516034985423;22.241119845559847;15.491741180758012;77.20830903790088;mixed
303;Ученые Политеха создали интеллектуальную систему диагностики опухолей в легких ;2019-01-16;3088;8;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytechnic-scientists-intellectual-system-diagnosing-tumors-lungs/;13.435931001890356;11.290353767215777;14.144480151228734;22.404061631582113;15.606213914393734;79.76242236024845;mixed
304;Ученые Политеха исследуют качество улучшенного топлива;2019-01-14;608;6;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-scientists-investigate-quality-improved-fuel/;12.79921889191644;12.659004152069542;14.159100817438699;21.706315476091497;15.396403853639555;79.60153107564551;mixed
305;Разработки Центра компетенций НТИ СПбПУ внедрил крупнейший производитель автомобильных дисков;2018-12-24;519;4;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/nti-spbpu-development-largest-manufacturer-rims/;17.165539682539684;-2.1706349206349387;16.933888888888895;27.58561693516236;20.022488888888887;90.27936507936508;postgraduate
306;Больше энергии для «зеленых» технологий;2018-12-19;632;5;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/more-energy-green-technology/;15.497439024390243;-1.2876829268292624;17.213902439024388;25.9773523522939;19.3852743902439;84.89024390243902;postgraduate
307;Геомагнитные бури: таблетка от головы не поможет;2018-12-12;900;10;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/geomagnetic-storms-tablet-head-does-not-help/;13.5012238136997;10.63148738185717;14.429646302250802;23.135709865628996;15.923302250803857;77.20861346584819;mixed
308;Ученые разрабатывают системы трекинга объектов внутри помещений;2018-12-04;674;8;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/spbpu-scientists-won-new-brics-competition/;14.99547314578005;-8.745306905370825;19.076417112299467;22.628269660661893;20.82267123924668;85.51220646361311;postgraduate
309;ПМИФ-2018: Политех представил новый взгляд на будущее;2018-11-29;898;13;11;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/pmif-2018/;15.09529527145359;8.420933450087574;15.062732049036782;25.18128090647192;17.39413313485114;84.66136602451839;mixed
310;На пути в наномир: открытие всероссийской молодежной конференции;2018-11-27;350;7;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/way-nanoworld-all-russian-youth-conference/;16.26798648648649;-8.04162162162163;18.341990171990176;24.66273044584855;20.64149195331695;87.42616707616708;postgraduate
311;Механизмы разработки месторождений будет определять отечественный симулятор;2018-11-26;651;5;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/mechanisms-development-deposits-domestic-simulator/;18.025607843137255;-22.3751960784314;22.466568627450982;27.011895333970866;25.345239215686277;97.85098039215686;postgraduate
312;В Политехе состоялся финал конкурса «УМНИК Технет НТИ-2018»;2018-11-22;522;6;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/umnik-technet-nti-2018/;16.171839488636362;0.7410014204545519;15.591875000000002;25.47923514382609;18.08534375;83.03835227272728;postgraduate
313;Цифровая трансформация в фокусе конференции DTMIS-2018;2018-11-22;631;6;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/digital-transformation-focus-conference-dtmis-2018/;13.80164705882353;8.894058823529434;14.663846153846166;24.404506769795198;16.23560769230769;84.96380090497738;mixed
314;Неделя науки-2018: студентов познакомили с тенденциями современной промышленной робототехники;2018-11-22;561;7;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/science-week-2018-students-introduced-trends-modern-industrial-robotics/;11.163159543002958;29.34098213767905;10.608279301745636;19.956869212924094;11.540903033114887;71.26961665603434;high
315;Устойчивое развитие обсудили в рамках «Недели науки СПбПУ»;2018-11-21;648;6;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/sustainable-development-week-science-spbpu-18/;14.691352331606215;2.067797927461129;15.615595854922283;24.741998704033662;17.35033393782384;84.58497409326425;postgraduate
316;Неделя науки-2018: о том  как рождаются звезды;2018-11-20;1380;10;7;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/science-week-2018-how-stars-born/;14.572626839446517;9.484549747419294;14.82843949044586;23.954401556891224;16.89054974741928;84.39402591697782;mixed
317;В Политехе прошел полуфинал программы «УМНИК»;2018-11-16;507;6;2;0;0;1;5;https://www.spbstu.ru/media/news/nauka_i_innovatsii/umnik-program-semi-final-polytech/;15.008932489451478;4.283459915611843;15.690569620253171;24.208631307809362;17.758124050632908;81.82616033755274;postgraduate
318;Политех стал одной из площадок крупного научного форума российской гидроэнергетики;2018-11-15;716;8;6;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/scientific-forum-russian-hydropower-industry/;20.45828512396694;-15.472148760330583;17.69479338842976;30.548777024661174;22.04115805785124;93.88636363636363;postgraduate
319;Политехники разработали нейросеть для 3D-печати;2018-11-13;831;6;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytechnics-neural-network-3d-printing/;14.751867816091952;1.6607183908046181;17.616120689655176;22.87776087720096;19.633086206896557;87.86781609195401;postgraduate
320;Физики определили  как кристалл реагирует на электрическое поле;2018-11-07;609;5;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/physicists-how-crystal-reacts-electric-field/;13.741923076923076;10.431153846153848;14.557464387464393;23.80988683100621;16.18091809116809;84.74216524216524;mixed
321;Центр НТИ СПбПУ и Завод им. «Комсомольской правды» разработали уникальные Антарктические сани ;2018-11-02;719;8;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/%D1%81enter-nti-spbpu-plant-komsomolskaya-pravda-unique-antarctic-sled/;13.492508305647842;17.952774086378753;13.125149501661127;24.030792909564703;14.921647009966769;76.3172757475083;mixed
322;ЭКОПРОМ-2018: куда движется цифровая экономика;2018-10-29;540;8;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/ecoprom-2018/;14.9724384787472;5.182810802173208;14.495503355704699;24.60595359872748;16.4399046021093;81.46468520294025;mixed
323;Вопросы современной электроники обсудили на конференции EEx-Polytech;2018-10-23;644;7;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/questions-modern-electronics-conference-eex-polytech/;14.8367247706422;7.7062385321100635;13.675733944954132;25.67409803290645;15.606964220183485;82.57981651376147;mixed
324;Резиденты ФабЛаба помогут компаниям сократить расходы;2018-10-19;760;7;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/fabLab-residents-will-help-companies-reduce-costs/;15.014599728629577;13.251078697421946;14.209179104477613;23.289104974159397;16.74094029850746;85.93080054274084;mixed
325;На «Открытых инновациях» Алексей Боровков представил проекты Политеха замминистра Григорию Трубникову;2018-10-16;879;9;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/open-innovation-alexey-borovkov-presents-polytech-projects/;17.95698598130841;-4.448644859813072;17.407733644859817;27.255409618309372;20.904987149532708;93.45560747663552;postgraduate
326;Вызов принят: какие глобальные проблемы решают молодые ученые;2018-10-15;1380;7;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/what-global-problems-do-young-scientists-solve/;13.897687314540061;13.420812314540086;13.831721068249259;21.479541525660323;15.641621754451037;83.6737759643917;mixed
327;Политех будет внедрять передовые производственные технологии на предприятиях Омска;2018-10-12;481;8;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-advanced-production-technologies-omsk-enterprises/;17.241966080402012;-3.688429648241197;17.14989949748744;27.83289491755674;20.19783951005025;88.4428391959799;postgraduate
328;«Чистая» энергетика: в Политехе разработали технологию снижения выбросов на ТЭС;2018-10-12;729;9;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-technology-reduce-emissions-thermal-power-plants/;16.037797385620916;2.7697320261437994;15.704117647058823;25.57221254776579;18.28348137254902;88.08169934640523;postgraduate
329;Всероссийский Science Slam University – когда все в выигрыше;2018-10-08;658;10;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/all-russian-science-slam-university/;10.604911094548552;33.09647252981259;10.143594548551967;18.804919354665326;10.961571789821114;72.00644165247019;high
330;Разработка ученых Политеха сделает нефтедобычу более эффективной;2018-10-04;1041;8;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/development-scientists-polytech-oil-production-more-efficient/;16.824006142506146;-12.619262899262907;20.20685503685504;26.277100487854163;22.764047235872233;89.88316953316954;postgraduate
331;«Энергия возможностей»: как наука  власть и бизнес помогут развитию регионов;2018-09-25;651;6;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/energy-opportunities/;14.832781657355678;9.310814711359399;14.905567970204842;24.662730445848545;17.121066457169462;83.08263500931099;mixed
332;Политех представит свои разработки на выставке «Автоматизация»;2018-09-17;536;6;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-exhibition-automation/;17.64222222222222;-15.23484126984124;18.86934640522876;27.707008928247156;21.529490662931835;90.48459383753502;postgraduate
333;Будущее цифровой медицины обсудили на форуме БИОТЕХМЕД;2018-09-14;606;7;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/future-digital-medicine-biotechmed-forum/;14.594791666666666;-6.159791666666678;18.86618055555556;23.53413412403267;20.550152777777775;85.44444444444444;postgraduate
334;Холод не помеха: эксперты рассказали об особенностях зимнего строительства;2018-09-06;530;7;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/experts-about-peculiarities-winter-construction/;12.582114922048998;15.769182628062339;14.13881959910914;21.34231786349246;15.447624097995543;81.65710467706013;mixed
335;Губернатор Г.С. Полтавченко открыл Съезд Центров поддержки технологий и инноваций в Политехе;2018-09-03;861;8;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/congress-centers-support-technologies-innovations-polytech/;14.801119379844959;4.8278062015503735;16.666124031007755;25.305386752136663;18.78789209302326;87.69426356589148;postgraduate
336;Беспилотные лодки и цифровые двойники: какой будет армия будущего;2018-08-28;1591;9;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/unmanned-boats-digital-counterparts/;17.158495735607676;-6.897334754797441;17.486631130063977;26.351503759291028;20.27870581023454;91.68027718550107;postgraduate
337;Молодые ученые Политеха у руля цифрового производства;2018-08-22;755;9;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/young-scientists-polytechnic-digital-production/;16.467480620155033;-6.5398062015504195;18.844418604651167;26.243964529596848;21.43121511627907;87.64987080103359;postgraduate
338;Ученые разрабатывают уникальные материалы  восстанавливающие поврежденные органы;2018-08-09;869;9;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/uchenye-razrabatyvayut-unikalnye-materialy-vosstanavlivayushchie-povrezhdennye-organy/;14.097524154589369;1.3517874396135028;16.08787439613527;24.396639056209246;17.558141908212555;80.53502415458937;postgraduate
339;Щит против радиолокаторов: ученые СПбПУ разработали уникальный радиопоглощающий материал;2018-08-02;748;9;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/shield-against-radar/;15.408040157674304;-10.742445183542742;18.82582655826559;23.743332395422982;20.606267615176144;85.33641290958363;postgraduate
340;Молодые ученые со всего мира обсуждают в Политехе функциональные материалы;2018-07-31;613;7;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/young-scientists-discuss-polytech-functional-materials/;13.699539367276959;7.71600536973537;14.449549718574112;23.32597992307328;15.868304619266354;82.16917901274503;mixed
341;Золотые наночастицы найдут применение в водородной энергетике;2018-07-20;726;8;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/gold-nanoparticles-will-find-application-in-hydrogen-energy/;13.9135546875;5.698141741071424;15.117265625000002;23.20157507754988;16.61312723214286;80.98102678571428;mixed
342;Ученые Политеха сделали еще один шаг к созданию вакцины против ВИЧ;2018-07-18;687;5;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/scientists-polytech-another-step-creation-hiv-vaccine/;10.92829437229437;22.385562770562757;11.802034632034633;19.819420831172575;12.438574458874456;79.03636363636363;high
343;Политехники – победители молодежных конкурсов РНФ;2018-07-12;678;7;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytechnics-winners-youth-competitions-rnf/;11.863676118210861;26.065411341853036;12.040607028753996;20.784343490933107;13.327281249999999;79.62639776357827;university
344;Эволюция или революция? Профессор СПбПУ представил новый подход к лечению рака;2018-07-11;842;12;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/professor-spbpu-presented-new-approach-cancer-treatment/;14.998902439024388;2.816707317073167;14.906585365853658;24.636250900316895;16.75912804878049;80.66260162601625;mixed
345;ИННОПРОМ-2018: инновационными разработками СПбПУ заинтересовались вице-премьер Д.Н. Козак и министр Д.В. Мантуров;2018-07-09;1185;16;15;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/innoprom-2018/;19.610182984617627;-10.063531019902314;17.69311912225706;30.25832012295889;21.903345264999636;94.01611139461981;postgraduate
346;Игры с воображением помогают пациентам после инсульта;2018-07-05;364;2;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/games-imagination-help-patients-after-stroke/;11.41311111111111;5.817222222222227;16.558888888888895;18.595360605822687;17.66421481481482;79.31851851851852;postgraduate
347;В честь 20-летия ведущей научно-педагогической школы СПбПУ состоялась конференция;2018-06-29;448;16;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/20th-anniversary-leading-scientific-pedagogical-school-spbpu/;22.667938509179383;-14.214491262994926;15.968661800486615;32.91505743186827;21.821156934306572;99.89404998894051;postgraduate
348;Актуальные проблемы механики обсуждают в Политехе;2018-06-26;1231;7;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/actual-problems-mechanics-polytech/;14.699609460946093;10.597073707370726;13.465792079207922;24.352007233057016;15.496310231023102;81.6028602860286;mixed
349;В СПбПУ завершила работу секция «Образовательная робототехника»;2018-06-08;887;9;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/spbpu-completed-section-educational-robotics/;18.549827067669174;-9.739548872180478;17.340112781954886;28.902519820632655;20.794345112781954;89.94586466165413;postgraduate
350;Статьи ученых Политеха набирают популярность в СМИ;2018-06-08;1137;10;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/articles-polytech-scientists-popularity-media/;11.79791441441441;27.073896396396407;10.979966216216216;20.721416658436034;12.150368918918922;79.53063063063064;high
351;«Фабрика результатов»  или почему синхротрон нужен не только учёным;2018-06-06;226;3;0;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/results-factory/;11.435855855855856;19.45675032175032;13.435765765765765;20.918547762465067;14.351712355212356;76.21750321750322;postgraduate
352;Дизайн-проекты политехников представлены на выставке Санкт-Петербургского Союза дизайнеров;2018-06-05;1035;11;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/design-projects-polytechnics-exhibition-designers/;17.78287962962963;2.589675925925917;15.898009259259261;27.348031675073816;19.655668518518524;91.3;postgraduate
353;Политехники презентовали проекты социального предпринимательства на фестивале My.Tech;2018-05-28;484;6;2;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytechnics-projects-social-entrepreneurship-my-tech/;20.213241758241754;-19.606483516483536;20.10818681318682;31.35625152609914;24.262736263736265;95.3076923076923;postgraduate
354;Команда проекта SolarDrone представит Политех на фестивале «Эковолна»;2018-05-18;868;8;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/solardrone-eco-wave/;14.66151709401709;6.668473748473758;14.971709401709397;24.030792909564703;16.906907967032964;84.31166056166056;mixed
355;В Политехе обсудили технологические  экономические и социальные вызовы современности;2018-05-16;754;10;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/polytech-discussed-technological-economic-social-challenges/;17.519241920724365;3.8893081442951427;13.951534460338102;27.43274260538182;17.366350744112125;86.08876366613688;postgraduate
356;Импортозамещение в медицине: ученые СПбПУ разработали «Узимобиль»;2018-05-11;424;1;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/import-substitution-medicine/;23.100897435897433;-66.6201282051282;30.05461538461539;33.130568314344295;33.819493589743594;98.98717948717949;postgraduate
357;Аддитивное производство станет дешевле в десятки раз;2018-04-28;250;2;0;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/additive-productio-cheaper-tens-times/;13.70127192982456;-3.5882456140350882;18.41561403508772;22.152884427151132;19.852212719298244;82.67105263157895;postgraduate
358;Президент РФ Владимир Путин ознакомился с научными разработками СПбПУ;2018-04-26;5068;26;11;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/president-vladimir-putin-familiarized-himself-scientific-developments-spbpu/;15.638388589796012;3.67257382672301;15.866651674162924;25.4442808521919;18.288482352573716;85.65717709327154;postgraduate
359;Разработка ученых Политеха поможет выводить новые породы крупного рогатого скота;2018-04-16;218;2;0;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/development-polytechnic-help-new-breeds-cattle/;13.908095238095235;-5.974523809523788;20.908095238095243;21.706315476091497;22.668904761904763;85.42857142857143;postgraduate
360;Анализ слюны: как диагностировать иммунные заболевания до проявления симптомов;2018-04-13;411;2;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/how-diagnose-immune-diseases/;12.131286919831226;6.375295358649794;16.207974683544307;19.487137992341705;17.265655063291135;81.5210970464135;postgraduate
361;Ученые Политеха – на благо развития космической отрасли;2018-04-12;748;22;8;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/scientists-polytech-benefit-development-space-industry/;17.332430894308946;-5.718897793263636;17.438780487804877;27.605886070726473;20.42559425087108;89.86817653890824;postgraduate
362;Профессор В.А. Рожанский стал членом научной группы ITER;2018-04-11;1939;8;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/professor-rozhansky-member-iter-scientific-group/;11.903537936913896;23.157731701376207;11.92959079283888;21.272277154420724;13.039471501644137;77.95408598221897;university
363;Стартовала программа акселерации проектов социального предпринимательства в Санкт-Петербурге и Ленинградской области;2018-04-02;576;9;3;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/program-accelerating-projects-social-entrepreneurship-petersburg/;29.21451259946949;-41.42299071618038;20.315888594164456;40.56525638571229;29.28630785809019;117.151525198939;postgraduate
364;Настоящее и будущее аддитивных технологий обсудили ученые СПбПУ на конференции в ВИАМ;2018-04-02;862;7;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/present-future-additive-technologies-spbstu-viam/;18.377903091495785;-3.3396278755074604;15.911542625169147;30.331137820305035;19.583687961902783;90.26340168627043;postgraduate
365;Ученый ИСИ Исса ТОГО узнал у Сеголен Руаяль  что она думает о сохранении экологии Арктики;2018-03-30;865;8;5;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/issa+togo-segolene-royal-preservation-ecology-arctic/;14.77292295225034;13.510445705024324;13.0314262560778;24.81494420624568;15.266529391597054;82.23968333125545;mixed
366;Форум «Передовые машиностроительные технологии» прошел в СПбПУ;2018-03-23;936;10;6;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/forum-advanced-machine-building-technologies-spbpu/;19.29434782608696;-9.990760869565236;17.29336956521739;30.315620966700816;21.232222826086954;91.90217391304347;postgraduate
367;Политех представил свои разработки на ПТЯ-2018;2018-03-22;1763;16;12;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/ptfair-2018/;15.883064516129028;3.7398387096774;15.876588881262876;25.7772135321537;18.4565955730954;86.36890871654083;postgraduate
368;О ядерной энергетике  посвящении в студенты и престиже профессии ученого – выпускник Политеха об учебе в MIT;2018-03-16;354;2;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/graduate-polytechnic-institute-mit/;13.426833333333335;10.974666666666678;14.103333333333339;21.706315476091497;15.535374999999995;74.75;mixed
369;Машина Стирлинга: технологии прошлого для инноваций будущего;2018-03-12;233;2;0;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/stirling-machine-technology-past-innovation-future/;8.52333333333333;41.09166666666667;7.678333333333342;17.17082065790072;7.701833333333333;61.666666666666664;middle
370;12 стартапов трека TechNet акселератора GenerationS борются за 15 млн рублей;2018-03-07;831;9;9;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/12-starters-track-technet-accelerator-generations/;14.18879899497487;15.61840631730081;13.71522613065327;22.664795409832287;15.84062770997847;83.54687724335966;mixed
371;Профессор Кембриджского университета сэр Гарри Бхадешиа прочитал лекцию в Политехе;2018-03-05;1387;8;8;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/professor-university-cambridge-sir-harry-bhadehia-lecture-polytech/;14.89398784478728;8.487197288452563;15.322173913043478;23.81578185326067;17.571792893875646;83.4174848059841;mixed
372;"В ТАСС презентовали Центр НТИ ""Новые производственные технологии""";2018-02-12;992;13;4;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/tass-center-presented-new-production-technologies/;21.3183758037628;-9.853949749940455;16.50333333333333;30.676655057318946;21.812619234738435;96.28236881797253;postgraduate
373;Ученые СПбПУ знают  как продлить ресурс промышленного оборудования;2018-02-07;307;2;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/scientists-spbpu-extend-life-industrial-equipment/;12.798867924528299;6.28230458221023;17.155849056603778;20.918547762465067;18.50398652291105;78.35040431266846;postgraduate
374;Специалисты Политехнического университета разработали уникальное устройство комплексной очистки вод;2018-01-22;326;2;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/specialists-polytechnic-university-unique-device-complex-water-purification/;9.23193103448276;25.961896551724124;12.11827586206897;15.363327528659473;12.580006896551723;65.04827586206896;university
375;Под крышей дома своего: аспирант ИСИ СПбПУ победил в конкурсе «ВИК.Нано-2017» ;2017-12-21;792;8;1;0;0;0;0;https://www.spbstu.ru/media/news/nauka_i_innovatsii/vik-nano-2017/;11.818196894316298;22.913456203829355;12.670000000000002;20.812883550541176;13.825599502487563;75.15498266244535;postgraduate
